ID,year,Award_Title,Award_Amount,Award_Type,AwardEffectiveDate,Directorate (abbr),Directorate,Division (abbr),Division,Institution_name,Institution_Name_New,Institution_address,Institution_city,Institution_zip,Institution_state,Institution_congress_dist,Educational_inst,sbir,Institution_type
1106110,2011,Experimental Studies of Persistent Currents in Normal Metals,381000,Continuing Grant,08/01/2011,MPS,Direct For Mathematical & Physical Scien,DMR,Division Of Materials Research,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1106195,2011,En-Gen: Mutation in Genomes of Obligate Symbionts and Impacts on the Ecological Tolerances and Distributions of Hosts: Buchnera and Pea Aphids,502238,Standard Grant,08/07/2010,BIO,Direct For Biological Sciences,EF,Emerging Frontiers,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1106738,2011,Collaborative Research:  Semiparametric conditional graphical models with applications to gene network analysis,80000,Continuing Grant,07/01/2011,MPS,Direct For Mathematical & Physical Scien,DMS,Division Of Mathematical Sciences,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1106982,2011,"Random, Stochastic, and Self-similar Equations",320858,Standard Grant,09/15/2011,MPS,Direct For Mathematical & Physical Scien,DMS,Division Of Mathematical Sciences,University of Connecticut,University of Connecticut,438 Whitney Road Ext.,Storrs,062691133,Connecticut,02,1,0,Higher Education
1107296,2011,EAGER: Collaborative Research: Dye-anchored nanocatalysts for improved solar energy conversion efficiency,56662,Standard Grant,04/01/2011,ENG,Directorate For Engineering,CBET,"Div Of Chem, Bioeng, Env, & Transp Sys",University of Connecticut,University of Connecticut,438 Whitney Road Ext.,Storrs,062691133,Connecticut,02,1,0,Higher Education
1107623,2011,COLLABORATIVE RESEARCH: Observing and characterizing submesoscale dynamics in the Arctic Ocean,244209,Standard Grant,09/01/2011,GEO,Directorate For Geosciences,OPP,Office of Polar Programs (OPP),Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1108086,2011,Track 1: GEOPATH: Geoscience Educational Opportunities Promoting Advancement to Higher Education,189872,Standard Grant,08/15/2011,GEO,Directorate For Geosciences,GEO,Directorate For Geosciences,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1108948,2011,Measurement of Halo Substructure by RR Lyrae Star Surveys,263224,Continuing Grant,08/15/2011,MPS,Direct For Mathematical & Physical Scien,AST,Division Of Astronomical Sciences,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1109727,2011,CHIRON Planet Search,445000,Standard Grant,09/15/2011,MPS,Direct For Mathematical & Physical Scien,AST,Division Of Astronomical Sciences,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1110382,2011,DISSERTATION RESEARCH: Pre-mating experience influences female mate preference in the butterfly Bicyclus anynana,14965,Standard Grant,09/15/2011,BIO,Direct For Biological Sciences,IOS,Division Of Integrative Organismal Systems,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1110472,2011,DISSERTATION RESEARCH: Evaluating frequency-dependent selection on Borrelia burgdorferi,15000,Standard Grant,06/01/2011,BIO,Direct For Biological Sciences,DEB,Division Of Environmental Biology,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1110523,2011,DISSERTATION RESEARCH: The proximate basis of behavioral plasticity in the butterfly Bicyclus anynana,14310,Standard Grant,06/15/2011,BIO,Direct For Biological Sciences,IOS,Division Of Integrative Organismal Systems,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1110552,2011,DISSERTATION RESEARCH:  The evolutionary history of beryciforms and the contribution of signal and noise to phylogenetic inference in multi-locus datasets,14950,Standard Grant,06/01/2011,BIO,Direct For Biological Sciences,DEB,Division Of Environmental Biology,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1110716,2011,Dissertation Research: Biomechanics of Feeding in Loggerhead Shrikes,14452,Standard Grant,06/01/2011,BIO,Direct For Biological Sciences,IOS,Division Of Integrative Organismal Systems,University of Connecticut,University of Connecticut,438 Whitney Road Ext.,Storrs,062691133,Connecticut,02,1,0,Higher Education
1110722,2011,Dissertation Research: Functional trait diversity and community assembly of trees and seedlings during tropical forest succession,14909,Standard Grant,06/01/2011,BIO,Direct For Biological Sciences,DEB,Division Of Environmental Biology,University of Connecticut,University of Connecticut,438 Whitney Road Ext.,Storrs,062691133,Connecticut,02,1,0,Higher Education
1111021,2011,EAGER: Collaborative Research: Defined Band Gap Materials by Fractionation of Graphene Oxide,54000,Standard Grant,06/15/2011,MPS,Direct For Mathematical & Physical Scien,DMR,Division Of Materials Research,University of Connecticut,University of Connecticut,438 Whitney Road Ext.,Storrs,062691133,Connecticut,02,1,0,Higher Education
1111257,2011,AF: Large: Collaborative Research: Algebraic Graph Algorithms: The Laplacian and Beyond,772845,Standard Grant,09/01/2011,CSE,Direct For Computer & Info Scie & Enginr,CCF,Division of Computing and Communication Foundations,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1112239,2011,Spectroscopic Probes of Molecular Structure and Dynamics,550000,Continuing Grant,09/01/2011,MPS,Direct For Mathematical & Physical Scien,CHE,Division Of Chemistry,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1112395,2011,First International IEEE Conference on Computational Advances in Bio and Medical Sciences (ICCABS) -- Travel Awards,20000,Standard Grant,02/01/2011,CSE,Direct For Computer & Info Scie & Enginr,IIS,Div Of Information & Intelligent Systems,University of Connecticut,University of Connecticut,438 Whitney Road Ext.,Storrs,062691133,Connecticut,02,1,0,Higher Education
1114846,2011,EAGER: Engineering Biological Electronic Coupling Pathways,148345,Standard Grant,04/01/2011,ENG,Directorate For Engineering,CBET,"Div Of Chem, Bioeng, Env, & Transp Sys",Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1115279,2011,Fluctuations and Response in Active Materials: From Driven Granular Systems to Swarming Bacteria,17450,Standard Grant,07/15/2011,ENG,Directorate For Engineering,CBET,"Div Of Chem, Bioeng, Env, & Transp Sys",Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1115288,2011,Local properties of the finite element solutions to PDE constrained optimal control problems,126383,Standard Grant,10/01/2011,MPS,Direct For Mathematical & Physical Scien,DMS,Division Of Mathematical Sciences,University of Connecticut,University of Connecticut,438 Whitney Road Ext.,Storrs,062691133,Connecticut,02,1,0,Higher Education
1116175,2011,AF: Small: Algorithms for Reconstructing Complex Evolutionary History with Discordant Phylogenetic Trees,256796,Standard Grant,09/01/2011,CSE,Direct For Computer & Info Scie & Enginr,CCF,Division of Computing and Communication Foundations,University of Connecticut,University of Connecticut,438 Whitney Road Ext.,Storrs,062691133,Connecticut,02,1,0,Higher Education
1116885,2011,Collaborative Research: Lagrangian Modeling of Convectively Coupled Equatorial Waves and the Madden Julian Oscillation,342568,Continuing Grant,12/01/2011,GEO,Directorate For Geosciences,AGS,Div Atmospheric & Geospace Sciences,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1117427,2011,AF: Small: Collaborative Research: Representation-theoretic techniques for pseudorandomness and lower bounds,249957,Standard Grant,05/15/2011,CSE,Direct For Computer & Info Scie & Enginr,CCF,Division of Computing and Communication Foundations,University of Connecticut,University of Connecticut,438 Whitney Road Ext.,Storrs,062691133,Connecticut,02,1,0,Higher Education
1117801,2011,HCC: Small: Manipulating Perceptions of Robot Agency,500000,Standard Grant,09/01/2011,CSE,Direct For Computer & Info Scie & Enginr,IIS,Div Of Information & Intelligent Systems,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1119349,2011,Collaborative Research and Development Project. School Structure and Science Success: Organization and Leadership Influences On Student Achievement,1907847,Continuing Grant,07/01/2011,EHR,Direct For Education and Human Resources,DRL,Division Of Research On Learning,University of Connecticut,University of Connecticut,438 Whitney Road Ext.,Storrs,062691133,Connecticut,02,1,0,Higher Education
1119887,2011,EVOLUTIONARY AND ECOLOGICAL FEEDBACKS:  DO LOCALLY ADAPTED SALAMANDERS SHAPE FOOD WEB DYNAMICS ACROSS NATURAL LANDSCAPES?,499999,Continuing Grant,09/01/2011,BIO,Direct For Biological Sciences,DEB,Division Of Environmental Biology,University of Connecticut,University of Connecticut,438 Whitney Road Ext.,Storrs,062691133,Connecticut,02,1,0,Higher Education
1120688,2011,RUI: Collaborative Research: The Bermuda Seaweed Project,89499,Standard Grant,09/01/2011,BIO,Direct For Biological Sciences,DEB,Division Of Environmental Biology,Trinity College,Trinity College,300 Summit Street,Hartford,061063100,Connecticut,01,1,0,Higher Education
1121214,2011,RUI:   Characterization of Notch Cis-Inhibitory Sequences in the Serrate Ligand of Drosophila Melanogaster,316665,Standard Grant,09/01/2011,BIO,Direct For Biological Sciences,IOS,Division Of Integrative Organismal Systems,Trinity College,Trinity College,300 Summit Street,Hartford,061063100,Connecticut,01,1,0,Higher Education
1121372,2011,Biophysical Characterization of Concerted Microsecond Loop Motions and Their Role in Enzyme Catalysis,826387,Continuing Grant,08/01/2011,BIO,Direct For Biological Sciences,MCB,Div Of Molecular and Cellular Bioscience,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1123021,2011,Firm Size and the Business Cycle,182880,Standard Grant,08/15/2011,SBE,"Direct For Social, Behav & Economic Scie",SES,Divn Of Social and Economic Sciences,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1123143,2011,"Dissertation Research: Ingenuity, Infrastructure, and Energy Use in Postsocialist Tanzania",3001,Standard Grant,08/01/2011,SBE,"Direct For Social, Behav & Economic Scie",BCS,Division Of Behavioral and Cognitive Sci,Yale University,Yale University,105 WALL ST,New Haven,065208327,Connecticut,03,1,0,Higher Education
1123200,2011,Doctoral Dissertation Research: Death and Migration: Negotiating the Secular and Islam in Greece,19000,Standard Grant,08/01/2011,SBE,"Direct For Social, Behav & Economic Scie",BCS,Division Of Behavioral and Cognitive Sci,Yale University,Yale University,105 WALL ST,New Haven,065208327,Connecticut,03,1,0,Higher Education
1123661,2011,Collaborative Proposal: StressTyp2: A Database for Word Accentual Patterns in the World's Languages,286898,Continuing Grant,09/01/2011,SBE,"Direct For Social, Behav & Economic Scie",BCS,Division Of Behavioral and Cognitive Sci,University of Connecticut,University of Connecticut,438 Whitney Road Ext.,Storrs,062691133,Connecticut,02,1,0,Higher Education
1123960,2011,Doctoral Dissertation Research in Political Science:  Counterinsurgent Militias and the Dynamics of Civil Wars,12000,Standard Grant,08/01/2011,SBE,"Direct For Social, Behav & Economic Scie",SES,Divn Of Social and Economic Sciences,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1124057,2011,Collaborative Research: Courts and the Globalization of Law,171024,Standard Grant,09/15/2011,SBE,"Direct For Social, Behav & Economic Scie",SES,Divn Of Social and Economic Sciences,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1124323,2011,"Doctoral Dissertation in Political Science: From Peacekeeping to State-Building: Governance, Violence, and the Withdrawal of the United Nations Mission in Liberia",12000,Standard Grant,09/01/2011,SBE,"Direct For Social, Behav & Economic Scie",SES,Divn Of Social and Economic Sciences,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1125489,2011,CAREER:  New Titanium-based Methods and Strategies for Organic Synthesis,233772,Continuing Grant,07/31/2010,MPS,Direct For Mathematical & Physical Scien,CHE,Division Of Chemistry,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1126100,2011,MRI: Acquisition of a field emission scanning electron microscope with cryo transfer and EDS systems,597600,Standard Grant,09/01/2011,BIO,Direct For Biological Sciences,DBI,Div Of Biological Infrastructure,University of Connecticut,University of Connecticut,438 Whitney Road Ext.,Storrs,062691133,Connecticut,02,1,0,Higher Education
1127017,2011,A Systems Approach to the Development and Function of C4 Photosynthesis,6426280,Continuing Grant,02/15/2012,BIO,Direct For Biological Sciences,MCB,Div Of Molecular and Cellular Bioscience,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1127084,2011,MRI: Instrumentation Development for Sustainable Distributed Cyber-Aquatic Systems,499999,Standard Grant,09/01/2011,CSE,Direct For Computer & Info Scie & Enginr,CNS,Division Of Computer and Network Systems,University of Connecticut,University of Connecticut,438 Whitney Road Ext.,Storrs,062691133,Connecticut,02,1,0,Higher Education
1128159,2011,An Ultrasound Investigation of Consonant Harmony in Tahltan (tht),99807,Standard Grant,03/15/2011,GEO,Directorate For Geosciences,OPP,Office of Polar Programs (OPP),"Haskins Laboratories, Inc.","Haskins Laboratories, Inc.",300 George Street,New Haven,065116610,Connecticut,03,1,0,Higher Education
1128288,2011,Doctoral Dissertation Research: Cognition and Environmental Noise,6400,Standard Grant,09/01/2011,SBE,"Direct For Social, Behav & Economic Scie",SES,Divn Of Social and Economic Sciences,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1128542,2011,IDR: Collaborative Research: Novel Photonic Materials and Devices based on Non-Hermitian Optics,249295,Standard Grant,09/01/2011,ENG,Directorate For Engineering,ECCS,"Div Of Electrical, Commun & Cyber Sys",Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1128571,2011,IDR: Collaborative Research: Novel Photonic Materials and Devices based on Non-Hermitian Optics,140121,Standard Grant,09/01/2011,ENG,Directorate For Engineering,ECCS,"Div Of Electrical, Commun & Cyber Sys",Wesleyan University,Wesleyan University,237 HIGH ST,Middletown,064593208,Connecticut,03,1,0,Higher Education
1128581,2011,Collaborative Research: Efficient and Robust Underwater Acoustic Sensor Networks: An Integrated Coding Approach,183000,Continuing Grant,09/01/2011,ENG,Directorate For Engineering,ECCS,"Div Of Electrical, Commun & Cyber Sys",University of Connecticut,University of Connecticut,438 Whitney Road Ext.,Storrs,062691133,Connecticut,02,1,0,Higher Education
1129499,2011,Collaboratice Research: Stable isotope tracers of the subsurface biosphere and its geochemical effects in oceanic ridge flank basement,115850,Standard Grant,09/01/2011,GEO,Directorate For Geosciences,OCE,Division Of Ocean Sciences,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1129964,2011,A Nanoporous Route to Manufacture Next-Generation III-Nitride Devices and Substrates,360000,Standard Grant,10/01/2011,ENG,Directorate For Engineering,CMMI,"Div Of Civil, Mechanical, & Manufact Inn",Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1130033,2011,Collaborative research: Diversity and dynamics of planktonic ciliates - what can next-generation sequencing  technologies tell us?,408830,Standard Grant,09/01/2011,GEO,Directorate For Geosciences,OCE,Division Of Ocean Sciences,University of Connecticut,University of Connecticut,438 Whitney Road Ext.,Storrs,062691133,Connecticut,02,1,0,Higher Education
1130284,2011,Chemical Defenses in a Toxic Dinoflagellate: Mechanisms and Constraints,468979,Standard Grant,09/15/2011,GEO,Directorate For Geosciences,OCE,Division Of Ocean Sciences,University of Connecticut,University of Connecticut,438 Whitney Road Ext.,Storrs,062691133,Connecticut,02,1,0,Higher Education
1130711,2011,Collaborative Research: Interwoven biogeochemical cycles and biological transformations of mercury and selenium in the upper ocean,500150,Standard Grant,09/01/2011,GEO,Directorate For Geosciences,OCE,Division Of Ocean Sciences,University of Connecticut,University of Connecticut,438 Whitney Road Ext.,Storrs,062691133,Connecticut,02,1,0,Higher Education
1130724,2011,Collaborative Research:  Hybrid Control of Gear System Vibration with Time-Varying Dynamics via Piezo-Composite Array,188279,Standard Grant,09/01/2011,ENG,Directorate For Engineering,CMMI,"Div Of Civil, Mechanical, & Manufact Inn",University of Connecticut,University of Connecticut,438 Whitney Road Ext.,Storrs,062691133,Connecticut,02,1,0,Higher Education
